,Unnamed: 0,Post Description,Post Datetime,Comments,Comment Datetime,num_words
595,19,"We’ve tons of apps in our phones, but do you have one that can help to stop the spread of COVID-19? The TraceTogether App and Token exchange Bluetooth signals with one another. So, if you were near a COVID-19 infected person for an extended period, you can be identified and notified promptly. The fight is not over, and when it comes to beating the virus, every person counts. TraceTogether is most effective when the majority of the population uses it. So arm yourself with the TraceTogether App or Token now.",2020-12-07 02:19:59+00:00,"Hi, is wfh a must for office works? Thanks",2021-01-08 01:18:20+00:00,9
596,0,"""We acknowledge our error in not stating that data from TraceTogether is not exempt from the Criminal Procedure Code. I take full responsibility for this mistake.""

In a Parliament session on Feb. 2, Minister Vivian Balakrishnan addressed privacy concerns over the TraceTogether programme, adding that he ""regret[s] the consternation [and] the anxiety"" caused.

He further emphasised that TraceTogether and other digital contact tracing programmes would be deactivated when Covid-19 is over.",2021-02-02 12:01:47+00:00,"Singapore’s governing system is much to be commended. Some Singaporeans don’t know how lucky they are... I moved back to Singapore from Europe and I can safely say Europe’s way of handling the Covid-19 pandemic is pre-historic compared to Singapore’s. Another factor is that Singaporeans are compliant and adhere to the law passed down by the govt, while Europe’s people are in a mess, and their left and right wings are tearing apart further amidst the pandemic. After being back here, I never felt more lucky and grateful to be Singaporean.",2021-02-02 18:02:58+00:00,95
597,1,"""We acknowledge our error in not stating that data from TraceTogether is not exempt from the Criminal Procedure Code. I take full responsibility for this mistake.""

In a Parliament session on Feb. 2, Minister Vivian Balakrishnan addressed privacy concerns over the TraceTogether programme, adding that he ""regret[s] the consternation [and] the anxiety"" caused.

He further emphasised that TraceTogether and other digital contact tracing programmes would be deactivated when Covid-19 is over.",2021-02-02 12:01:47+00:00,"Please be grateful how our government trying their best to come out with tokens for contract tracing . Look at Perth Australia , they only have 1 community case and they had to go on lockdown . Please read up news around the world and you know will how bless you are in Singapore .",2021-02-02 13:21:51+00:00,50
598,2,"""We acknowledge our error in not stating that data from TraceTogether is not exempt from the Criminal Procedure Code. I take full responsibility for this mistake.""

In a Parliament session on Feb. 2, Minister Vivian Balakrishnan addressed privacy concerns over the TraceTogether programme, adding that he ""regret[s] the consternation [and] the anxiety"" caused.

He further emphasised that TraceTogether and other digital contact tracing programmes would be deactivated when Covid-19 is over.",2021-02-02 12:01:47+00:00,“I take full responsibility for this mistake.” Video TLDW but it’s heartening to hear the govt acknowledging and claiming their mistakes. That’s more like it. Now MOE do the same.,2021-02-02 12:13:45+00:00,32
599,4,"""We acknowledge our error in not stating that data from TraceTogether is not exempt from the Criminal Procedure Code. I take full responsibility for this mistake.""

In a Parliament session on Feb. 2, Minister Vivian Balakrishnan addressed privacy concerns over the TraceTogether programme, adding that he ""regret[s] the consternation [and] the anxiety"" caused.

He further emphasised that TraceTogether and other digital contact tracing programmes would be deactivated when Covid-19 is over.",2021-02-02 12:01:47+00:00,"If ones did nothing wrong why need to worry about privacy involving in criminal procedure code?! Those people kpkb about privacy matter because they like to do illegal things, scare kena easily get caught is it?! 😂",2021-02-02 13:36:13+00:00,36
600,6,"""We acknowledge our error in not stating that data from TraceTogether is not exempt from the Criminal Procedure Code. I take full responsibility for this mistake.""

In a Parliament session on Feb. 2, Minister Vivian Balakrishnan addressed privacy concerns over the TraceTogether programme, adding that he ""regret[s] the consternation [and] the anxiety"" caused.

He further emphasised that TraceTogether and other digital contact tracing programmes would be deactivated when Covid-19 is over.",2021-02-02 12:01:47+00:00,The pandemic going to last a bloody decade then.,2021-02-02 12:24:52+00:00,9
601,7,"""We acknowledge our error in not stating that data from TraceTogether is not exempt from the Criminal Procedure Code. I take full responsibility for this mistake.""

In a Parliament session on Feb. 2, Minister Vivian Balakrishnan addressed privacy concerns over the TraceTogether programme, adding that he ""regret[s] the consternation [and] the anxiety"" caused.

He further emphasised that TraceTogether and other digital contact tracing programmes would be deactivated when Covid-19 is over.",2021-02-02 12:01:47+00:00,"Questions ; when will ""Covid-19 over?""",2021-02-02 12:13:06+00:00,5
602,8,"""We acknowledge our error in not stating that data from TraceTogether is not exempt from the Criminal Procedure Code. I take full responsibility for this mistake.""

In a Parliament session on Feb. 2, Minister Vivian Balakrishnan addressed privacy concerns over the TraceTogether programme, adding that he ""regret[s] the consternation [and] the anxiety"" caused.

He further emphasised that TraceTogether and other digital contact tracing programmes would be deactivated when Covid-19 is over.",2021-02-02 12:01:47+00:00,"Singaporeans and all living here please be thankful that our government is doing their utmost best to protect everyone here, seeing to all our daily supplies as we have no natural resources, we have fantastic health care facilities here, making sure there are sufficient vaccinations for everyone, setting laws, rules and regulations so that we don’t loose our love ones here!  You people do not know you’re living in heaven and are complaining like hell.  Go talk to people who lived overseas and those here who had lost their love ones over their.  Otherwise fly anywhere out of Singapore to see for yourself.  Please be appreciative that we can still live quite normally here and building our economy to our best so that everyone can still have a job!  Wake up Singaporeans!",2021-02-03 01:23:35+00:00,134
603,10,"""We acknowledge our error in not stating that data from TraceTogether is not exempt from the Criminal Procedure Code. I take full responsibility for this mistake.""

In a Parliament session on Feb. 2, Minister Vivian Balakrishnan addressed privacy concerns over the TraceTogether programme, adding that he ""regret[s] the consternation [and] the anxiety"" caused.

He further emphasised that TraceTogether and other digital contact tracing programmes would be deactivated when Covid-19 is over.",2021-02-02 12:01:47+00:00,"""Take full responsibility"" but the law has already been passed on using the data for criminal tracking and will do so in the future till this pandemic is over. Easy said.. he admitted the mistake but we got to live with it. We got no say in this.",2021-02-02 15:11:36+00:00,48
604,11,"""We acknowledge our error in not stating that data from TraceTogether is not exempt from the Criminal Procedure Code. I take full responsibility for this mistake.""

In a Parliament session on Feb. 2, Minister Vivian Balakrishnan addressed privacy concerns over the TraceTogether programme, adding that he ""regret[s] the consternation [and] the anxiety"" caused.

He further emphasised that TraceTogether and other digital contact tracing programmes would be deactivated when Covid-19 is over.",2021-02-02 12:01:47+00:00,Love our Govt leaders! God has blessed us with good leaders!,2021-02-02 14:53:12+00:00,11
605,12,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,That old uncle have a lot of shits to say 😂😂😂,2021-01-23 05:19:04+00:00,10
606,14,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,if u nvr do anyth wrong then no need be scared la hor-,2021-01-23 05:07:08+00:00,13
607,15,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,"It’s quite funny how some folks went “intruding privacy” at the start, but after learning how it works, they went “then like that how to catch criminals?”",2021-01-23 05:50:31+00:00,28
608,16,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,Ah yEs trace Together your new pocket FBI agent,2021-01-23 05:23:25+00:00,9
609,17,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,"It must be only for criminal investigation. Do Not Look at it otherwise- Privacy is important and every citizen's privacy must be respected. Once we are back to normal, safe entry should stop. #respectprivacy",2021-01-23 05:39:50+00:00,32
610,18,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,"Omg a lot of youngsters misunderstood the use all say can track address😂 TT data can track who’s close to you mah, so if the criminals’ TT was near yours, the police knows that the criminal was close to you and also to others, and can eventually know where the criminal is and what he/she did!! Honestly, I was appalled at first, but it helps safekeep resident’s interest by ensuring a safer country! So nothing wrong, anyway if you are under investigation you need to give all the data the police need also so it’s not even surprising and anything to be angry about",2021-01-23 09:12:42+00:00,108
611,20,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,"Nonsense, they will vaccum as much info as they can from you.",2021-01-23 05:46:16+00:00,12
612,21,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,THE ENDING HAD ME SCREECHING😭😭🤚,2021-01-23 09:41:47+00:00,5
613,22,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,I like the auntie. She got style. Only the white flat tokens are nice.,2021-01-23 15:59:00+00:00,14
614,23,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,i agree with the aunty,2021-01-23 05:29:00+00:00,5
615,25,"Trace(criminals)Together? 🚨🏃🚨

In this week’s podcast episode, we speak to a lawyer to find out what the CPC (Criminal Procedure Code) is, and how concerned you should be about your data being used.

Click the #linkinbio to listen to the full episode.",2021-01-18 13:45:45+00:00,i have kids in my basement,2021-01-18 13:49:33+00:00,6
616,26,"Trace(criminals)Together? 🚨🏃🚨

In this week’s podcast episode, we speak to a lawyer to find out what the CPC (Criminal Procedure Code) is, and how concerned you should be about your data being used.

Click the #linkinbio to listen to the full episode.",2021-01-18 13:45:45+00:00,"It's more about the ""pull the cat out the hat"" effect that they have done. Sure we know that they can trace us via other methods but to first say that TT will only be used when you have been in close contact with a covid case and nothing more. Only to have majority population uptake and then to suddenly slip in a clause that says ""hey actually.... We will use it in other ways too"" takes people by surprise and yes breaks their trust.",2021-01-18 13:56:05+00:00,84
617,27,"Trace(criminals)Together? 🚨🏃🚨

In this week’s podcast episode, we speak to a lawyer to find out what the CPC (Criminal Procedure Code) is, and how concerned you should be about your data being used.

Click the #linkinbio to listen to the full episode.",2021-01-18 13:45:45+00:00,all this while the whole singapore are on probation😳,2021-01-18 13:46:27+00:00,9
618,30,"Trace(criminals)Together? 🚨🏃🚨

In this week’s podcast episode, we speak to a lawyer to find out what the CPC (Criminal Procedure Code) is, and how concerned you should be about your data being used.

Click the #linkinbio to listen to the full episode.",2021-01-18 13:45:45+00:00,"I gave forex a trial and I started with $700 and now $7,000 has been sent to my wallet as profits @grace_crypto_forex thank you",2021-01-19 03:36:54+00:00,21
619,31,"Trace(criminals)Together? 🚨🏃🚨

In this week’s podcast episode, we speak to a lawyer to find out what the CPC (Criminal Procedure Code) is, and how concerned you should be about your data being used.

Click the #linkinbio to listen to the full episode.",2021-01-18 13:45:45+00:00,I can invest my last $1000 on bitcoin with just one woman and that is @grace_crypto_forex woman with a good heart,2021-01-19 02:36:28+00:00,19
620,33,"""Once Covid-19 pandemic is over, and there is no longer a need for contact tracing, we will most happily and cheerfully stand the [TraceTogether] programme down.""

At a Parliament session on Jan. 5 2021, Minister Vivian Balakrishnan addressed questions on privacy concerns regarding the use of TraceTogether in criminal investigations. He added that he had not thought of the application of the Criminal Procedure Code (CPC) to TraceTogether data in an earlier statement about the matter.",2021-01-05 14:27:19+00:00,We participate because it is also a matter of fact that we are not given choice to reject it. When establishments insist and compel us to use the token.,2021-01-06 08:47:01+00:00,29
621,34,"""Once Covid-19 pandemic is over, and there is no longer a need for contact tracing, we will most happily and cheerfully stand the [TraceTogether] programme down.""

At a Parliament session on Jan. 5 2021, Minister Vivian Balakrishnan addressed questions on privacy concerns regarding the use of TraceTogether in criminal investigations. He added that he had not thought of the application of the Criminal Procedure Code (CPC) to TraceTogether data in an earlier statement about the matter.",2021-01-05 14:27:19+00:00,"A u turn is a u turn, a spade is a spade, when you make a mistake, come clean with it, do not cover up.",2021-01-06 08:57:12+00:00,25
622,37,"""Once Covid-19 pandemic is over, and there is no longer a need for contact tracing, we will most happily and cheerfully stand the [TraceTogether] programme down.""

At a Parliament session on Jan. 5 2021, Minister Vivian Balakrishnan addressed questions on privacy concerns regarding the use of TraceTogether in criminal investigations. He added that he had not thought of the application of the Criminal Procedure Code (CPC) to TraceTogether data in an earlier statement about the matter.",2021-01-05 14:27:19+00:00,"Eh can use this to find JACK MA, he missing .. wasted he never download tracetogether .. CPC Singapore can help 😜",2021-01-06 15:30:24+00:00,19
623,38,"""Once Covid-19 pandemic is over, and there is no longer a need for contact tracing, we will most happily and cheerfully stand the [TraceTogether] programme down.""

At a Parliament session on Jan. 5 2021, Minister Vivian Balakrishnan addressed questions on privacy concerns regarding the use of TraceTogether in criminal investigations. He added that he had not thought of the application of the Criminal Procedure Code (CPC) to TraceTogether data in an earlier statement about the matter.",2021-01-05 14:27:19+00:00,I hope we all can back to work from home 100% for non essential. With the spread of uk virus currently it’s so dangerous esp for pregnant lady. Gov always asked citizen to have baby but where is the protection for pregnant lady?,2021-01-06 21:15:15+00:00,43
624,39,"""Once Covid-19 pandemic is over, and there is no longer a need for contact tracing, we will most happily and cheerfully stand the [TraceTogether] programme down.""

At a Parliament session on Jan. 5 2021, Minister Vivian Balakrishnan addressed questions on privacy concerns regarding the use of TraceTogether in criminal investigations. He added that he had not thought of the application of the Criminal Procedure Code (CPC) to TraceTogether data in an earlier statement about the matter.",2021-01-05 14:27:19+00:00,No use deleting the app alr lol once u install they have it alrealdy u uninstall also no point,2021-01-07 09:57:22+00:00,19
625,40,"""Once Covid-19 pandemic is over, and there is no longer a need for contact tracing, we will most happily and cheerfully stand the [TraceTogether] programme down.""

At a Parliament session on Jan. 5 2021, Minister Vivian Balakrishnan addressed questions on privacy concerns regarding the use of TraceTogether in criminal investigations. He added that he had not thought of the application of the Criminal Procedure Code (CPC) to TraceTogether data in an earlier statement about the matter.",2021-01-05 14:27:19+00:00,They won our votes afterall. Accept it folks😜,2021-01-07 12:49:11+00:00,8
626,41,"""Once Covid-19 pandemic is over, and there is no longer a need for contact tracing, we will most happily and cheerfully stand the [TraceTogether] programme down.""

At a Parliament session on Jan. 5 2021, Minister Vivian Balakrishnan addressed questions on privacy concerns regarding the use of TraceTogether in criminal investigations. He added that he had not thought of the application of the Criminal Procedure Code (CPC) to TraceTogether data in an earlier statement about the matter.",2021-01-05 14:27:19+00:00,"he said that it won’t collect gps nor movement data but only collect whom u come in close contact with, isn’t that the same as tracking the user despite for a temporary basis",2021-01-08 05:09:43+00:00,35
627,43,"""Once Covid-19 pandemic is over, and there is no longer a need for contact tracing, we will most happily and cheerfully stand the [TraceTogether] programme down.""

At a Parliament session on Jan. 5 2021, Minister Vivian Balakrishnan addressed questions on privacy concerns regarding the use of TraceTogether in criminal investigations. He added that he had not thought of the application of the Criminal Procedure Code (CPC) to TraceTogether data in an earlier statement about the matter.",2021-01-05 14:27:19+00:00,ppl try chao work also sudd got srs illness,2021-01-08 17:27:40+00:00,9
628,44,"Patrons will not be allowed to enter the cinemas if they do not have TraceTogether token or its app. #linkinbio 

Photos via Gov Tech & Google Maps.",2020-10-20 03:33:26+00:00,Hahahahgaag NOik not go king use,2020-10-20 15:00:38+00:00,6
629,46,"Patrons will not be allowed to enter the cinemas if they do not have TraceTogether token or its app. #linkinbio 

Photos via Gov Tech & Google Maps.",2020-10-20 03:33:26+00:00,Yeah whatever Netflix for a reason 😎,2020-10-20 15:58:49+00:00,6
630,49,"Patrons will not be allowed to enter the cinemas if they do not have TraceTogether token or its app. #linkinbio 

Photos via Gov Tech & Google Maps.",2020-10-20 03:33:26+00:00,I haven't even get my Token,2020-10-20 23:21:09+00:00,5
631,50,"Patrons will not be allowed to enter the cinemas if they do not have TraceTogether token or its app. #linkinbio 

Photos via Gov Tech & Google Maps.",2020-10-20 03:33:26+00:00,How different is this from current safe entry? Otherwise it seems like Govt trying to push for mass usage for money spent on something which basically perform the same task as current safe entry 🤔,2020-10-21 00:47:32+00:00,34
632,51,"Patrons will not be allowed to enter the cinemas if they do not have TraceTogether token or its app. #linkinbio 

Photos via Gov Tech & Google Maps.",2020-10-20 03:33:26+00:00,I'd rather just watch netflix at home la,2020-10-21 01:55:08+00:00,7
633,52,"Patrons will not be allowed to enter the cinemas if they do not have TraceTogether token or its app. #linkinbio 

Photos via Gov Tech & Google Maps.",2020-10-20 03:33:26+00:00,"ah yes, 1 step closer to an orwellian future",2020-10-21 09:43:46+00:00,8
634,54,"Patrons will not be allowed to enter the cinemas if they do not have TraceTogether token or its app. #linkinbio 

Photos via Gov Tech & Google Maps.",2020-10-20 03:33:26+00:00,Oppies IBs and smearers pls dun collect ! The lesser IBs and smearers outside the better !!,2020-10-22 09:41:22+00:00,15
635,57,"SMS alerts will now also be sent to a smaller group of individuals who were at locations assessed to pose a higher risk of transmission at the same time as Covid-19 cases.

However, the government previously said that people do not need to avoid venues visited by confirmed cases. Minister-in-charge of the Smart Nation Initiative Vivian Balakrishnan also emphasised that the government will still notify those at risk and advise on the precautions to take.",2020-09-09 12:15:13+00:00,Service name suggestion: “Ownself check ownself”,2020-09-09 12:25:50+00:00,6
636,60,"SMS alerts will now also be sent to a smaller group of individuals who were at locations assessed to pose a higher risk of transmission at the same time as Covid-19 cases.

However, the government previously said that people do not need to avoid venues visited by confirmed cases. Minister-in-charge of the Smart Nation Initiative Vivian Balakrishnan also emphasised that the government will still notify those at risk and advise on the precautions to take.",2020-09-09 12:15:13+00:00,That subtle apple watch flex,2020-09-09 13:57:27+00:00,5
637,62,"SMS alerts will now also be sent to a smaller group of individuals who were at locations assessed to pose a higher risk of transmission at the same time as Covid-19 cases.

However, the government previously said that people do not need to avoid venues visited by confirmed cases. Minister-in-charge of the Smart Nation Initiative Vivian Balakrishnan also emphasised that the government will still notify those at risk and advise on the precautions to take.",2020-09-09 12:15:13+00:00,Singapore is basically following Korea. Because Korea also did that. Correct me if I’m wrong.,2020-09-09 14:23:17+00:00,16
638,64,"SMS alerts will now also be sent to a smaller group of individuals who were at locations assessed to pose a higher risk of transmission at the same time as Covid-19 cases.

However, the government previously said that people do not need to avoid venues visited by confirmed cases. Minister-in-charge of the Smart Nation Initiative Vivian Balakrishnan also emphasised that the government will still notify those at risk and advise on the precautions to take.",2020-09-09 12:15:13+00:00,So avoid or no need avoid? *confused*,2020-09-09 15:00:09+00:00,7
639,70,"The token is available for free for all residents in Singapore, and every resident in Singapore is encouraged to either download the TraceTogether app or to collect a TraceTogether Token. These updates were announced by Minister-in-charge of the Smart Nation Initiative Vivian Balakrishnan in a virtual press conference by the the Multi-Ministry Taskforce (MTF) on Wednesday (Sep. 9).

This round of distribution will begin in the Jalan Besar and Tanjong Pagar regions, where there is a higher concentration of elderly individuals, and the nextended throughout Singapore progressively.",2020-09-09 12:11:10+00:00,So many apps. Can combine into 1 and make it easier for us.,2020-09-09 13:53:20+00:00,12
640,71,"The token is available for free for all residents in Singapore, and every resident in Singapore is encouraged to either download the TraceTogether app or to collect a TraceTogether Token. These updates were announced by Minister-in-charge of the Smart Nation Initiative Vivian Balakrishnan in a virtual press conference by the the Multi-Ministry Taskforce (MTF) on Wednesday (Sep. 9).

This round of distribution will begin in the Jalan Besar and Tanjong Pagar regions, where there is a higher concentration of elderly individuals, and the nextended throughout Singapore progressively.",2020-09-09 12:11:10+00:00,Encouraged means what? Same as during lockdown just say what you mean FFS,2020-09-09 15:11:24+00:00,13
641,73,"The token is available for free for all residents in Singapore, and every resident in Singapore is encouraged to either download the TraceTogether app or to collect a TraceTogether Token. These updates were announced by Minister-in-charge of the Smart Nation Initiative Vivian Balakrishnan in a virtual press conference by the the Multi-Ministry Taskforce (MTF) on Wednesday (Sep. 9).

This round of distribution will begin in the Jalan Besar and Tanjong Pagar regions, where there is a higher concentration of elderly individuals, and the nextended throughout Singapore progressively.",2020-09-09 12:11:10+00:00,"Oh die, we livin in Singapore prison instead of Singapore. Welcome to 1st Grade Prison guys. Those CB-ian who love cb so much can wear it and shove up to your candy arse.",2020-09-09 22:43:04+00:00,31
642,74,"The token is available for free for all residents in Singapore, and every resident in Singapore is encouraged to either download the TraceTogether app or to collect a TraceTogether Token. These updates were announced by Minister-in-charge of the Smart Nation Initiative Vivian Balakrishnan in a virtual press conference by the the Multi-Ministry Taskforce (MTF) on Wednesday (Sep. 9).

This round of distribution will begin in the Jalan Besar and Tanjong Pagar regions, where there is a higher concentration of elderly individuals, and the nextended throughout Singapore progressively.",2020-09-09 12:11:10+00:00,Let's hope they remove this thingy when the covid is over..,2020-09-10 01:15:35+00:00,10
643,75,"The token is available for free for all residents in Singapore, and every resident in Singapore is encouraged to either download the TraceTogether app or to collect a TraceTogether Token. These updates were announced by Minister-in-charge of the Smart Nation Initiative Vivian Balakrishnan in a virtual press conference by the the Multi-Ministry Taskforce (MTF) on Wednesday (Sep. 9).

This round of distribution will begin in the Jalan Besar and Tanjong Pagar regions, where there is a higher concentration of elderly individuals, and the nextended throughout Singapore progressively.",2020-09-09 12:11:10+00:00,Still need to check in check out . So what’s the point,2020-09-10 01:29:03+00:00,12
644,79,"JUST IN: Of the new cases, 81 per cent are linked to known clusters while the rest are pending contact tracing.

Link in bio.

Photo by Suhaimi Abdullah/ Getty Images.",2020-04-16 15:23:11+00:00,man when will this shit stops🤥,2020-04-17 03:02:26+00:00,6
645,81,"JUST IN: Of the new cases, 81 per cent are linked to known clusters while the rest are pending contact tracing.

Link in bio.

Photo by Suhaimi Abdullah/ Getty Images.",2020-04-16 15:23:11+00:00,Whole morning wasting my time to explain to an idiot @ tohniverse about not going out to jog,2020-04-17 04:12:29+00:00,17
646,82,"JUST IN: Of the new cases, 81 per cent are linked to known clusters while the rest are pending contact tracing.

Link in bio.

Photo by Suhaimi Abdullah/ Getty Images.",2020-04-16 15:23:11+00:00,let's shoot for 10k total cases in 2 weeks guys,2020-04-17 05:10:24+00:00,7
647,84,"JUST IN: Of the new cases, 81 per cent are linked to known clusters while the rest are pending contact tracing.

Link in bio.

Photo by Suhaimi Abdullah/ Getty Images.",2020-04-16 15:23:11+00:00,How many from the dorms,2020-04-17 10:47:24+00:00,5
648,86,"JUST IN: Of the new cases, 81 per cent are linked to known clusters while the rest are pending contact tracing.

Link in bio.

Photo by Suhaimi Abdullah/ Getty Images.",2020-04-16 15:23:11+00:00,stay at home u cb,2020-04-17 12:36:27+00:00,5
649,87,"JUST IN: Of the new cases, 81 per cent are linked to known clusters while the rest are pending contact tracing.

Link in bio.

Photo by Suhaimi Abdullah/ Getty Images.",2020-04-16 15:23:11+00:00,Siao now i scared for 5th may 😨😨,2020-04-17 13:27:21+00:00,6
650,91,"Does TraceTogether track my location? Is my data safe? Will Big Brother be watching me? How does it even work? Does it replace contact tracing?

We asked one of the people who created the app for the answers.",2020-04-01 12:01:03+00:00,App: Literally asks for location permission,2020-04-02 04:18:56+00:00,6
651,101,"Retail establishments are advised to space out queuing shoppers (at least one metre apart), to use floor markers to mark queuing positions and to encourage the use of self-checkouts and cashless or contactless payment to speed up the processing of payment and reduce cash-handling.
⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀
Image via Zheng Zhangxin.",2020-03-20 12:23:10+00:00,"just shop online, that'll be the safest bet.",2020-03-21 03:47:05+00:00,7
652,102,"Retail establishments are advised to space out queuing shoppers (at least one metre apart), to use floor markers to mark queuing positions and to encourage the use of self-checkouts and cashless or contactless payment to speed up the processing of payment and reduce cash-handling.
⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀
Image via Zheng Zhangxin.",2020-03-20 12:23:10+00:00,"Yes a gd idea 1 metre.I was queuing a distance and this mf suddenly jump queue and i was like ""Whuut?This is call safe distance queue?i feel like slapping his forehead sia.Patience is virtue.",2020-03-21 04:36:47+00:00,35
653,103,"Retail establishments are advised to space out queuing shoppers (at least one metre apart), to use floor markers to mark queuing positions and to encourage the use of self-checkouts and cashless or contactless payment to speed up the processing of payment and reduce cash-handling.
⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀
Image via Zheng Zhangxin.",2020-03-20 12:23:10+00:00,"Talk cock.I told that politely to one aunty, who was wearing a mask, standing right behind me to exercise social distancing.And I got a raging mouthful from her.This has happened a few times. I just referred these people to the cashier to handle them.",2020-03-21 07:47:03+00:00,43
654,104,"Retail establishments are advised to space out queuing shoppers (at least one metre apart), to use floor markers to mark queuing positions and to encourage the use of self-checkouts and cashless or contactless payment to speed up the processing of payment and reduce cash-handling.
⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀
Image via Zheng Zhangxin.",2020-03-20 12:23:10+00:00,"But as expected, Singaporeans do not heed good advice as nobody is there to enforce it🤦🏻‍♀️ I had to tell people queuing behind me to move 1 m away by following the lines.",2020-03-21 10:57:27+00:00,32
655,105,"Retail establishments are advised to space out queuing shoppers (at least one metre apart), to use floor markers to mark queuing positions and to encourage the use of self-checkouts and cashless or contactless payment to speed up the processing of payment and reduce cash-handling.
⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀
Image via Zheng Zhangxin.",2020-03-20 12:23:10+00:00,And you still hear bad coughing from those who are maskless when I went out to buy groceries! Please Singaporeans! Do your part! We all need to chip in!,2020-03-21 10:59:22+00:00,29
656,106,"Retail establishments are advised to space out queuing shoppers (at least one metre apart), to use floor markers to mark queuing positions and to encourage the use of self-checkouts and cashless or contactless payment to speed up the processing of payment and reduce cash-handling.
⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀
Image via Zheng Zhangxin.",2020-03-20 12:23:10+00:00,FAIR PRICE at upper Boon Keng dunn hav any self checkout counter!!!!,2020-03-22 03:09:35+00:00,12
657,107,"Retail establishments are advised to space out queuing shoppers (at least one metre apart), to use floor markers to mark queuing positions and to encourage the use of self-checkouts and cashless or contactless payment to speed up the processing of payment and reduce cash-handling.
⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀
Image via Zheng Zhangxin.",2020-03-20 12:23:10+00:00,This is just stupidity - 1m space apart in queues but there we are on the trains all packed together. So what’s the point of this?,2020-03-22 11:31:19+00:00,25
658,108,"Called TraceTogether, the mobile app enables community-driven contact tracing through short-distance Bluetooth signals between mobile phones that have the app installed.

The app estimates the distance between users, as well as the duration of their encounters to identify&nbsp;those who were in close contact with a confirmed Covid-19 case.

The records of these encounters are encrypted and stored locally on each user’s phone for 21 days, which covers the incubation period of the coronavirus.

Photo by Syahindah Ishak",2020-03-20 12:05:50+00:00,But what if dont download,2020-03-20 23:31:56+00:00,5
659,109,"Called TraceTogether, the mobile app enables community-driven contact tracing through short-distance Bluetooth signals between mobile phones that have the app installed.

The app estimates the distance between users, as well as the duration of their encounters to identify&nbsp;those who were in close contact with a confirmed Covid-19 case.

The records of these encounters are encrypted and stored locally on each user’s phone for 21 days, which covers the incubation period of the coronavirus.

Photo by Syahindah Ishak",2020-03-20 12:05:50+00:00,"😂😂😂👏👏👏 knowing Singaporeans though, they are more likely to panic when they see that they have been next to someone on the mrt",2020-03-21 00:53:32+00:00,22
660,110,"Called TraceTogether, the mobile app enables community-driven contact tracing through short-distance Bluetooth signals between mobile phones that have the app installed.

The app estimates the distance between users, as well as the duration of their encounters to identify&nbsp;those who were in close contact with a confirmed Covid-19 case.

The records of these encounters are encrypted and stored locally on each user’s phone for 21 days, which covers the incubation period of the coronavirus.

Photo by Syahindah Ishak",2020-03-20 12:05:50+00:00,"But, we have it already right? It’s RAQIB from Favoriot. It’s already exist a long time ago.",2020-03-21 02:08:11+00:00,19
661,111,"Called TraceTogether, the mobile app enables community-driven contact tracing through short-distance Bluetooth signals between mobile phones that have the app installed.

The app estimates the distance between users, as well as the duration of their encounters to identify&nbsp;those who were in close contact with a confirmed Covid-19 case.

The records of these encounters are encrypted and stored locally on each user’s phone for 21 days, which covers the incubation period of the coronavirus.

Photo by Syahindah Ishak",2020-03-20 12:05:50+00:00,Why U people kena Corona Visit Batam Le😅,2020-03-21 04:24:44+00:00,8
662,112,"Called TraceTogether, the mobile app enables community-driven contact tracing through short-distance Bluetooth signals between mobile phones that have the app installed.

The app estimates the distance between users, as well as the duration of their encounters to identify&nbsp;those who were in close contact with a confirmed Covid-19 case.

The records of these encounters are encrypted and stored locally on each user’s phone for 21 days, which covers the incubation period of the coronavirus.

Photo by Syahindah Ishak",2020-03-20 12:05:50+00:00,i downlod but got no use one :/,2020-03-21 07:35:41+00:00,7
